,LSOA21CD,IMD_decile,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
23302,E01024551,5,18.24286514,5.335157319,9130.4,6.402439024
23303,E01024552,4,22.08657048,5.714285714,11259.3,6.357388316
23304,E01024553,6,15.12747875,6.126582278,13364.7,7.943925234
23305,E01024554,7,19.38227395,7.695267411,21011.7,4.789550073
23306,E01024555,5,14.50313339,4.077094144,8893.6,9.13884007
23307,E01024556,5,20.52274927,4.500818331,9818.3,2.926208651
23308,E01024557,4,19.32093775,6.016042781,12485.9,1.583434836
23309,E01024558,6,16.26464507,4.673975765,4004.4,2.556818182
23310,E01024559,3,22.98456261,6.024096386,11681.9,1.891551072
23311,E01024560,3,24.10881801,5.649717514,6561.8,3.148425787
23312,E01024561,4,16.57263752,2.546045504,10985.6,1.617647059
23313,E01024562,5,17.62081784,3.462441315,6715.9,3.846153846
23314,E01024563,1,35.52833078,7.586618877,7358.9,3.627760252
23315,E01024564,8,19.43634597,3.748981255,6111.5,3.714710253
23316,E01024565,4,17.90352505,6.169871795,3795.9,3.680981595
23317,E01024566,4,16.41104294,4.491413474,2771.1,3.290676417
23318,E01024569,7,22.14285714,5.265986029,7621.1,3.903903904
23319,E01024570,4,22.73024167,6.570512821,10793,3.719008264
23320,E01024571,4,18.02985075,4.536585366,8241.8,2.401372213
23321,E01024572,6,19.56521739,3.460972018,10773.9,2.698412698
23322,E01024573,6,17.58340848,4.852160728,7921.9,3.384615385
23323,E01024575,6,17.24825523,4.046242775,5632,8.011049724
23324,E01024576,7,15.65471836,3.53227771,8011.2,8.82852292
23325,E01024577,5,20.12578616,6.273062731,14972.6,10.76642336
23326,E01024578,6,15.82952816,5.084745763,12321.3,3.452243959
23327,E01024580,1,39.68804159,13.17097416,12898.9,5.431309904
23328,E01024581,2,31.69642857,9.090909091,14316.3,4.743083004
23329,E01024582,5,23.75776398,4.633204633,11780.4,6.634304207
23330,E01024583,3,22.91666667,4.980192417,9750.3,5.919003115
23331,E01024584,1,30.48433048,9.754706218,5851.2,6.04288499
23332,E01024585,2,27.89115646,11.9200571,8000,9.310344828
23333,E01024586,3,25.58303887,6.658521686,8967.7,7.908163265
23334,E01024587,5,24.79495268,5.597014925,15230.4,7.068607069
23335,E01024588,5,23.00140252,7.462686567,9746.2,4.986522911
23336,E01024589,6,22.78481013,6.793145655,8417.3,8.534621578
23337,E01024590,1,32.82182438,8.985879332,2587,7.181571816
23338,E01024591,4,18.94953656,3.312476997,7946.8,4.87012987
23339,E01024592,7,20.76555024,2.901960784,5144.3,3.658536585
23340,E01024593,4,22.67552182,4.166666667,5490.8,3.481624758
23341,E01024594,5,24.95881384,5.528680028,4461.4,4.983388704
23342,E01024595,4,26.71755725,5.730478589,5014.9,2.848101266
23343,E01024596,2,28.87899035,8.033077377,3044,6.027820711
23344,E01024597,2,31.57514451,6.94143167,10181.3,1.271186441
23345,E01024598,5,21.12879884,4.334916865,8214.1,3.773584906
23346,E01024599,3,25.14177694,5.902606985,3996,5.726872247
23347,E01024600,2,28.25904121,7.997265892,5645.5,4.409448819
23348,E01024601,4,23.61308677,5.816686251,6910.1,6.557377049
23349,E01024602,6,15.41666667,5.102763997,7706.8,8.495575221
23350,E01024603,8,12.9970902,3.95480226,10978.4,6.068268015
23351,E01024604,2,24.86659552,5.280528053,4936.2,9.737827715
23352,E01024605,9,20.34514078,4.286827747,8699.3,7.8
23353,E01024606,6,14.48763251,3.908554572,9064.9,10.27522936
23354,E01024608,2,26.69466107,5.421103582,9995.5,6.89206762
23355,E01024609,1,26.86292548,9.483960948,14977.8,6.469002695
23356,E01024610,1,27.08821233,6.143719144,19402.8,6.739811912
23357,E01024611,1,26.98541329,5.508233958,8621.1,7.023809524
23358,E01024612,1,30.60909792,7.392075695,10653.6,8.174904943
23359,E01024613,1,31.90993789,8.363636364,13752.1,5.199306759
23360,E01024614,1,33.7628866,9.833024119,13507.9,10.1754386
23361,E01024615,1,35.04795118,11.78834561,3509.7,10.62618596
23362,E01024616,1,33.35750544,8.356702187,5840.4,8.159722222
23363,E01024619,6,27.23543888,7.352941176,7219.4,4.313099042
23364,E01024620,4,25.50037064,5.289672544,4493.6,4.197901049
23365,E01024621,1,31.68498168,7.868383405,3774.1,2.507836991
23366,E01024622,4,19.29347826,5.365296804,5591.7,6.770833333
23367,E01024623,3,22.92800968,5.787476281,7844.5,3.604806409
23368,E01024624,5,17.71929825,4.274388142,3256.4,5.367793241
23369,E01024625,8,14.78205938,4.571728849,3665.8,6.050420168
23370,E01024626,8,12.56281407,4.093567251,8251.6,5.740181269
23371,E01024627,2,28.25947335,6.693919264,4429.2,4.391217565
23372,E01024628,5,15.21060842,3.376623377,5819.6,5.065359477
23373,E01024629,7,16.75338189,2.077922078,5427,6.896551724
23374,E01024630,6,23.49183818,6.25,972.5,5.547850208
23375,E01024631,10,15.56031406,4.73905219,5198.4,5.201560468
23376,E01024632,10,18.66141732,4.194407457,3666.5,7.46031746
23377,E01024633,2,24.58366376,7.513744655,8666.7,7.120743034
23378,E01024634,3,20.18518519,8.394160584,5719.2,3.840877915
23379,E01024635,7,15.49090909,4.174120453,8049.9,7.920792079
23380,E01024636,6,23.30708661,7.601510859,4377.8,7.504363002
23381,E01024637,7,21.21405751,5.325779037,11505,6.553672316
23382,E01024638,5,27.58384668,8.149910767,8930.5,5.589123867
23383,E01024639,4,23.3495483,7.912355447,9432.1,7.305936073
23384,E01024640,4,25.12144344,7.172995781,6247.5,6.033182504
23385,E01024641,2,24.90211433,11.2198304,7966.3,8.196721311
23386,E01024642,8,17.77777778,5.024769993,3391.5,4.819277108
23387,E01024643,3,17.03629032,5.531914894,6576.1,7.607361963
23388,E01024644,9,18.718802,5.518763797,5299.8,6.467661692
23389,E01024645,3,19.4598888,5.997474747,9549.7,4.545454545
23390,E01024646,1,21.43727162,7.069143447,3019.4,5.555555556
23391,E01024647,4,15.16329705,5.840821566,7760.3,7.128712871
23392,E01024648,2,21.37285491,7.875579087,5093.9,5.639097744
23393,E01024649,2,17.41935484,7.446221732,14088.2,5.482717521
23394,E01024650,8,17.77084957,5.618729097,11938,8.988764045
23395,E01024651,4,20.04643963,8.461025983,15387.3,10.31468531
23396,E01024652,6,19.17639828,4.867724868,15362.7,8.538587849
23397,E01024653,6,20.70707071,5.086774387,12030.7,7.424960506
23398,E01024654,6,25.6372906,7.770056854,17736.2,7.157894737
23399,E01024655,7,20.19892884,6.146728354,18646.4,8.628318584
23400,E01024656,5,19.78021978,7.604790419,21344.2,5.639097744
23401,E01024657,1,28.06176784,8.452950558,2408.2,3.716216216
23402,E01024658,1,26.93377852,9.978021978,5772.8,7.755775578
23403,E01024659,2,26.79496669,7.513104252,12285.5,4.150943396
23404,E01024660,1,23.87140903,9.924892704,6235.9,5.594405594
23405,E01024661,1,22.54575707,6.726457399,20203.5,5.906313646
23406,E01024662,2,27.37520129,8.664495114,22332,4.645476773
23407,E01024663,1,23.02158273,9.43275972,15431.4,6.203473945
23408,E01024664,2,22.65688672,8.474576271,13706,6.598240469
23409,E01024665,3,17.29200653,6.290531777,17072.9,9.046454768
23410,E01024666,1,27.34693878,10.2739726,11262.7,7.234042553
23411,E01024667,1,26.63421419,11.72529313,13655.6,6.9828722
23412,E01024668,4,17.40384615,4.605263158,8957,7.352941176
23413,E01024669,3,15.40762902,4.704532415,10336.1,8.359621451
23414,E01024670,1,21.38554217,6.481481481,9769.7,5.562422744
23415,E01024671,2,22.14912281,8.750754375,17912.1,8.205128205
23416,E01024672,2,27.60330579,9.305461902,11094.7,6.901840491
23417,E01024673,4,22.24409449,6.852248394,10964.7,6.37037037
23418,E01024674,6,15.95505618,5.684596577,11174.4,5.773195876
23419,E01024675,7,16.70135276,3.914428766,21532.7,5.56745182
23420,E01024676,1,24.95575221,8.592661403,19735,5.917159763
23421,E01024677,2,22.2301644,8.172280508,14268.1,5.837173579
23422,E01024679,6,31.35669362,8.788598575,11410.5,3.49907919
23423,E01024680,6,20.35714286,5.272618334,18596.5,6.41025641
23424,E01024681,4,16.42905635,5.246589717,21695.2,5.354058722
23425,E01024682,1,29.12258867,10.08440693,17878.5,6.487695749
23426,E01024683,1,34.22664625,14.46983011,19171.9,5.483870968
23427,E01024684,2,24.13793103,7.159221077,19414,7.356948229
23428,E01024685,3,27.58855586,7.959641256,19417.2,5.217391304
23429,E01024686,2,26.67627974,9.698795181,15429.3,5.679287305
23430,E01024687,1,30.1559792,10.6545961,20517.8,5.901116427
23431,E01024688,3,25.39573297,8.236658933,15700.1,6.43153527
23432,E01024689,6,19.69111969,6.672091131,10125.8,5.882352941
23433,E01024690,5,24.38638163,8.310055866,20634.5,5.141843972
23434,E01024691,5,18.38161838,5.737051793,16931.5,6.349206349
23435,E01024692,5,20.38970077,5.74912892,20218.3,5.477031802
23436,E01024693,7,13.20103538,4.620938628,21081.8,5.168539326
23437,E01024694,3,22.85287528,7.402912621,28791.2,6.303236797
23438,E01024695,3,18.93203883,5.283018868,20939.6,6.557377049
23439,E01024696,4,23.20709106,8.051948052,13498.2,3.529411765
23440,E01024697,1,21.67906482,8.970099668,12678.6,8.100147275
23441,E01024698,4,18.30624465,5.43554007,14145.9,3.8647343
23442,E01024699,2,23.52537723,7.498660953,9775.6,4.237288136
23443,E01024700,6,16.25344353,5.230596175,17225.4,8.238636364
23444,E01024702,3,26.36600173,8.462104489,12352.5,2.35131397
23445,E01024703,5,17.55725191,5.501618123,21363.2,6.14334471
23446,E01024704,5,18.3908046,5.577244841,21755.5,5.34351145
23447,E01024705,3,22.25705329,5.99078341,23159.6,4.288499025
23448,E01024706,7,13.61665221,5.137227305,20164.4,4.87804878
23449,E01024707,7,13.42512909,4.899135447,5276,4.948453608
23450,E01024708,7,18.3625731,4.654654655,16409.8,6.52173913
23451,E01024709,8,19.26298157,5.571635311,19986.9,5.077262693
23452,E01024710,2,18.16056118,7.26182545,18202.4,3.962703963
23453,E01024711,5,15.79391892,6.029106029,29907.8,3.149606299
23454,E01024712,8,20.38263429,6.493506494,15009.4,6.628787879
23455,E01024713,3,21.2352533,7.425474255,15371.5,5.263157895
23456,E01024714,4,25.1841929,10.6547619,24430.8,6.214689266
23457,E01024715,3,23.46938776,8.741442865,4602.8,6.732348112
23458,E01024716,6,15.55944056,5.202863962,23551.9,6.389776358
23459,E01024717,3,22.6993865,7.460732984,23521,5.076142132
23460,E01024718,10,15.07220217,3.414996288,23383.5,6.065857886
23461,E01024719,7,13.57296137,3.114035088,13477.8,6.865284974
23462,E01024720,10,16.2138475,4.651162791,15218.7,5.933682373
23463,E01024721,8,13.75565611,4.020848846,15947.1,3.091190108
23464,E01024722,9,12.80878317,2.478134111,23682.9,5.871212121
23465,E01024723,7,8.949416342,3.639728563,16080.6,4.307116105
23466,E01024724,9,11.71277222,2.482100239,17553.7,6.804123711
23467,E01024725,9,13.00236407,3.25732899,15253.8,9.090909091
23468,E01024726,5,17.85476349,4.93107105,24373,6.451612903
23469,E01024728,4,20.05513439,5.179282869,19821.1,5.496453901
23470,E01024729,5,16.69128508,5.578391075,21882.1,5.017921147
23471,E01024730,9,17.37991266,4.688644689,11268.1,7.235890014
23472,E01024731,10,18.7628866,5.897887324,17713.7,6.649937265
23473,E01024732,7,12.78852152,2.172863351,19303.5,9.927007299
23474,E01024733,10,9.250175193,2.680067002,12050.9,9.337860781
23475,E01024734,9,16.05471562,5.186089079,11203.5,10.11560694
23476,E01024735,9,18.78009631,5.138339921,26378.8,6.603773585
23477,E01024736,5,19.17424773,5.370985604,14755.4,6.260575296
23478,E01024737,7,15.2866242,3.060813532,18103.4,7.195301028
23479,E01024740,7,15.40298507,4.584382872,20074.4,5.008635579
23480,E01024741,2,25.77777778,7.393483709,19130.4,4.430379747
23481,E01024742,4,22.37312366,6.090266449,12913.8,5.354330709
23482,E01024743,5,20.28701892,5.570433851,12313.4,7.822410148
23483,E01024744,8,16.65653495,2.854230377,20641.9,3.537735849
23484,E01024745,8,12.08096142,3.148751357,17444.3,4.183266932
23485,E01024746,7,13.18681319,2.34082397,3729.2,8.084358524
23486,E01024747,3,27.92574657,7.602339181,12128.1,6.320907618
23487,E01024748,10,9.938434477,1.973684211,24656.7,4.279279279
23488,E01024749,4,20.56680162,4.981549815,7537.3,6.355140187
23489,E01024750,8,18.82542237,5.515430072,6449.8,8.865979381
23490,E01024751,10,15,4.188829787,11990.3,5.641748942
23491,E01024752,10,11.79138322,2.948255114,11126,7.387387387
23492,E01024753,10,10.72279587,4.245880862,11139.2,6.55226209
23493,E01024754,9,10.85876508,2.475532527,16646.8,9.77443609
23494,E01024755,9,8.576755749,2.308447937,11819.5,10.1010101
23495,E01024756,5,16.00985222,5.280312907,21617,3.787878788
23496,E01024757,9,12.3853211,2.187120292,20018.9,5.263157895
23497,E01024758,8,12.53709199,3.539823009,17481,5.418719212
23498,E01024760,8,12.62050833,3.01406564,28773.8,2.070393375
23499,E01024761,9,16.71372106,4.22336931,21315.5,4.676258993
23500,E01024762,9,14.99717035,2.905677246,15775.9,8.30449827
23501,E01024763,7,19.164396,4.108584006,19567.6,5.082212257
23502,E01024764,5,26.14259598,7.449209932,18347.3,7.606973059
23503,E01024765,10,15.04986401,3.647416413,15075.6,6.776859504
23504,E01024767,4,21.0723192,6.570743405,7085.5,8.108108108
23505,E01024768,10,12.09893048,3.243540407,8010.3,10.33478894
23506,E01024771,4,20.14676451,5.149330587,2792.3,11.06500692
23507,E01024772,8,18.04623415,5.066344994,13860.3,10.44776119
23508,E01024773,10,20.77562327,5.180442375,6224.5,9.943977591
23509,E01024775,2,22.40128928,7.198096371,9566.1,5.418719212
23510,E01024776,4,26.18147448,5.992779783,19509.9,6.715328467
23511,E01024777,3,22.85115304,8.168529665,21871,4.283604136
23512,E01024778,10,6.237148732,1.732539253,12270.1,7.819548872
23513,E01024779,7,15.63539587,4.454101032,10132.9,6.789250354
23514,E01024780,7,13.2628153,3.816793893,9778.5,7.475083056
23515,E01024781,7,13.71601208,3.997975709,12559,3.985507246
23516,E01024782,10,10.57401813,2.373158756,13926.1,10.18404908
23517,E01024783,5,20.42042042,6.30517024,14867.4,8.849557522
23518,E01024785,9,14.43633414,3.418803419,17724,9.852216749
23519,E01024786,5,18.0783818,4.232534421,19592.1,4.675324675
23520,E01024787,6,12.64822134,3.877221325,15911.3,7.932692308
23521,E01024788,3,20.95070423,4.314544189,19571.5,6.645898235
23522,E01024789,6,13.11288483,2.770562771,19798.7,6.306306306
23523,E01024790,3,20.75055188,5.740432612,10347.9,7.579787234
23524,E01024791,9,12.04605846,2.99270073,6742.8,8.833333333
23525,E01024792,7,9.571619813,1.725997843,17749.3,5.045045045
23526,E01024793,6,14.60750853,4.731679169,14003,10.59907834
23527,E01024794,5,14.96296296,3.356890459,9069.8,7.705779335
23528,E01024795,2,23.24598478,6.942675159,26028.9,6.680161943
23529,E01024796,4,14.68218442,6.069364162,7044.8,8.034188034
23530,E01024797,9,10.90252708,3.558504222,5519.5,15.61085973
23531,E01024798,6,15.87467363,3.870693322,10867.5,9.223300971
23532,E01024799,9,9.816971714,3.72465818,654.5,6.26118068
23533,E01024800,10,6.869633099,2.40592227,1634.1,3.840472674
23534,E01024802,8,10.87378641,3.178082192,11917.7,0.979020979
23535,E01024803,6,12.48665955,4.170249355,2419.6,10.37414966
23536,E01024804,6,8.354866494,1.635846373,13418.1,11.04166667
23537,E01024805,5,12.48085758,2.568807339,11308.1,15.48042705
23538,E01024806,5,13.3282559,4.449789537,12968.6,9.473684211
23539,E01024807,4,19.63330787,7.10723192,10270.6,1.903367496
23540,E01024808,8,12.55319149,2.915951973,15835.1,3.95480226
23541,E01024809,5,14.59412781,4.522968198,5119.3,1.470588235
23542,E01024810,6,12.29135053,3.229737965,6679.4,3.174603175
23543,E01024811,9,15.09625127,3.271812081,5114,7.881773399
23544,E01024812,6,18.31470335,4.109589041,2838.5,8.713692946
23545,E01024813,5,20.55722892,4.978220286,11171.4,8.947368421
23546,E01024814,9,18.33810888,3.955696203,4366.8,7.441016334
23547,E01024815,4,21.80143296,4.260651629,20959.7,10.59701493
23548,E01024816,5,13.9050791,3.708609272,15348.8,8.467153285
23549,E01024817,10,6.088825215,1.761597181,9319.8,9.090909091
23550,E01024818,10,7.967032967,2.845982143,2825.7,7.125307125
23551,E01024819,9,6.331045004,2.757715036,6863.4,8.372827804
23552,E01024820,10,6.854531607,1.485714286,5979.9,2.450229709
23553,E01024821,9,13.98601399,3.812741313,44334.3,2.00927357
23554,E01024822,8,13.31841074,2.873821284,41069.5,1.708074534
23555,E01024823,8,8.915971777,2.640086207,26877,2.52764613
23556,E01024824,10,7.480916031,2.063679245,7071.2,1.804511278
23557,E01024825,7,14.90299824,5.464071856,15783.1,7.556270096
23558,E01024826,7,15.23809524,4.772234273,8814.1,4.383116883
23559,E01024827,7,15.39108495,4.191616766,11643,1.943198804
23560,E01024828,7,15.40880503,4.406130268,3647.7,0.487012987
23561,E01024829,8,13.89992057,3.630769231,12162.3,4.694835681
23562,E01024830,4,20.09073234,6.751054852,4284.7,3.559510567
23563,E01024831,4,18.57010214,4.585798817,2996.6,5.204872647
23564,E01024832,9,10.0308642,3.42927128,3011.2,3.212290503
23565,E01024833,4,14.82926829,4.800936768,22689.8,2.812939522
23566,E01024834,8,9.187279152,2.209197475,13082.1,8.146067416
23567,E01024835,9,8.673469388,3.006789525,1464.6,6.729475101
23568,E01024836,5,16.75432006,3.919308357,8840.8,3.494176373
23569,E01024837,10,10.52259887,2.960172228,3726.6,6.209150327
23570,E01024838,10,7.306273063,2.379603399,16809.5,1.870748299
23571,E01024839,8,12.01966041,2.526825891,3425.2,6.976744186
23572,E01024840,2,24.92795389,5.328310011,36443.3,1.309328969
23573,E01024841,4,18.75825627,6.063668519,34507.7,2.208201893
23574,E01024842,4,21.78812923,6.625766871,21029.6,0.949367089
23575,E01024843,3,20.37366548,5.821205821,3221.3,5.177993528
23576,E01024844,6,13.89114541,4.416403785,29382.4,0.591715976
23577,E01024845,8,14.90566038,3.82916053,19435.6,1.22324159
23578,E01024846,6,15.8392435,5.431502716,2186.9,3.55987055
23579,E01024847,5,18.62509992,3.909205549,2891.1,2.521008403
23580,E01024848,6,16.2708883,5.899705015,2526.9,3.681885125
23581,E01024849,8,12.2044241,3.884093711,4562.5,5.175983437
23582,E01024850,10,9.156844968,4.044117647,4038.5,3.365384615
23583,E01024851,8,10.30075188,2.739726027,8626.6,3.362573099
23584,E01024852,10,6.143667297,1.820830299,5127.3,3.416856492
23585,E01024853,9,10.08249313,3.526818516,3646.4,7.848101266
23586,E01024854,9,9.260700389,3.015384615,8760.9,6.553398058
23587,E01024855,1,37.28956229,12.89875173,6571.7,8.321775312
23588,E01024856,1,32.47978437,4.743651174,666.8,6.303418803
23589,E01024857,1,28.69991823,9.839228296,10366.5,4.855842185
23590,E01024858,1,32.73013375,7.992998833,7105.9,9.683794466
23591,E01024859,4,16.25,5.163043478,11639.1,8.532934132
23592,E01024860,6,15.05190311,5.628654971,8291.4,9.076682316
23593,E01024861,8,17.76315789,4.186795491,7270.4,7.011686144
23594,E01024862,7,16.04538088,4.655870445,6997.8,4.395604396
23595,E01024863,2,23.68640534,7.652733119,7391.5,7.624633431
23596,E01024864,2,24.03770621,6.257822278,3277.3,4.761904762
23597,E01024865,1,30.33613445,13.54240912,2875.3,7.044410413
23598,E01024866,3,26.25429553,8.191925102,5009.2,6.333333333
23599,E01024867,9,14.47925487,4.48199853,4731.9,5.974842767
23600,E01024868,6,15.83756345,4.725085911,8217.6,5.182341651
23601,E01024869,9,14.24025457,5.451936872,1809.3,3.045685279
23602,E01024870,6,15.16064257,4.533565824,3830.4,6.697459584
23603,E01024871,4,18.53568119,5.287713841,6961.7,5.409356725
