LSOA21CD,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_1_stdev,band_2_stdev,band_3_stdev,band_4_stdev,band_5_stdev,band_6_stdev,band_7_stdev
E01003327,8647.410105906261,8893.073110999137,9531.562060288517,9584.56950674499,13645.22668230981,12210.58948689746,10823.15117841249,344.8815328391459,415.7377464351813,442.9808374558341,621.510918121123,1705.3475296367699,597.0463445085973,571.9164115545004
E01003328,8492.914512782621,8664.04618274753,9247.740241833402,9191.099290892837,14258.645446178674,11986.375582087448,10377.001251285137,232.96027051567316,264.16953312635104,304.42755422440564,412.5445623158933,1362.4209949023823,509.66734918205,460.3711863275538
E01003329,8650.264509770774,8838.21225393282,9454.453644812244,9445.501274589915,14149.319272636569,12312.68043877183,10717.088250041592,305.823785065861,324.15031102786423,344.67922369237635,438.23335735123067,1483.2487806062331,611.3972236630665,556.5708760544896
E01003330,8437.067817922918,8555.628256314278,9113.580628917447,8890.757927604773,16159.464883796894,12314.699534516752,10042.859531791175,434.61554972749894,496.3403282227009,572.7311531925467,703.9376389205705,2169.447402459154,1305.4052091655808,841.1507668596958
E01003331,8531.24551298816,8709.141978702612,9304.58627186956,9276.357977469206,14195.3647863502,12094.593980494496,10493.383532561136,333.508757144794,358.7991753160741,350.702883217399,473.56473321491245,1157.5877284101675,752.3454690433665,706.4336466018257
E01003332,8450.630992537806,8597.029230811997,9200.430541814085,9052.732696526147,14680.038333575867,12073.118228116948,10288.726835243733,315.55200460553715,367.2180426168628,481.5848796136164,591.5237634955346,1690.452308372494,996.2959743736009,834.2569986473742
E01003333,8782.598499432162,8981.792729919733,9560.372382466465,9599.123409618935,13273.0139073027,12254.010011803284,10958.015123027224,255.27287025754265,281.37362839500304,308.1161592611698,431.59011920834206,1296.3752705540464,536.4976728953822,536.3991947551393
E01003334,8472.774196748313,8685.680333007733,9304.90338296726,9292.931243757164,13554.651485056802,11823.605034506278,10421.06757773907,304.4464422468722,337.15745278157567,408.84711747922034,515.3861239288185,1429.0741886050441,766.6486779459641,698.7499761754241
E01003335,8674.063772444058,8844.391357212022,9402.244667973839,9373.57745500445,14053.404217624495,12170.753533657326,10631.879439724038,299.3923056640678,311.0001540196384,329.6553910782329,443.1737331246723,1258.4655963331932,599.7295476941935,560.2487342349876
E01003336,8771.577682000547,8967.581721236444,9549.590819618783,9537.588303199724,14369.270139176826,12312.122212039423,10628.201552360953,443.4253953973554,521.6530761628353,526.727967708778,640.021803677526,1474.5071137741743,683.6076417117908,614.5104619663846
E01003337,8958.047350015062,9128.874619478036,9718.265821208686,9688.54734897201,14596.833099169226,12629.665868945329,10923.838707226147,564.4734994809627,641.6726878687558,724.2586615220358,840.926015640699,1885.6065929274996,1214.1418392005864,1253.543367514688
E01003338,8963.955255094543,9190.539776820484,9774.575400022064,9835.251986045558,13509.586726208669,12068.153169877789,10773.228425463843,423.9853090180488,466.9713905774818,591.9200419938147,720.3022327680056,1615.5329796946899,1160.8336854437198,912.5470683866239
E01003339,8787.36581782824,8912.976667203277,9406.616816384945,9356.593209898105,13485.425277533344,11704.189129403136,10379.489993045665,484.8004592211617,492.6315678630267,695.2087192791827,868.4652880665516,1668.2007006761244,773.8607561022351,1098.5626482793693
E01003340,8859.965488497746,9044.639379626811,9619.778961408298,9612.283052586085,13688.114915008313,11856.923650909395,10519.111552287264,815.7631705115629,1031.2397029094006,1459.8449820215894,1631.807486851042,1754.7178780007387,1444.8332181332562,1487.879400270767
E01003341,8534.954713505353,8640.867796214143,9133.08485887057,8956.688033650627,14446.440060964966,11667.844454133223,10009.566855347055,280.8200289002733,300.83345570607435,296.1851590409842,412.3472308340585,1719.1173994711314,708.2915320784743,542.2509515749051
E01003342,8845.740759485596,8979.956378612436,9514.26175009778,9457.010179104898,14091.970468224632,12143.272528488842,10617.667000483742,347.7656238617743,369.96779653150537,354.86940888739815,489.3314385325185,1747.9428925991556,674.9117275115536,639.9176740473882
E01003343,8714.38721391987,8861.102685584827,9382.534638125266,9334.606239106823,13721.793265650242,11789.888568605082,10382.47880104742,296.3919952429018,328.07052009949143,327.5006848770913,483.07324978950743,1654.5601887159387,643.1631021985389,616.0204158079505
E01003344,8823.72171574923,8982.603613571324,9556.045412382613,9498.756278694773,14693.74228746354,12461.386150583698,10782.086368282145,644.4051537325147,764.7092690783861,901.013247030587,1190.2911923754118,1957.0314387672947,1983.5832139310944,1916.1752238855897
E01003345,8867.533308744662,9091.044102763763,9670.330648168749,9732.763488878401,13327.18833890294,12065.928503850728,10714.743645716044,325.73536283057473,398.18864314915805,473.09557795824037,590.0089172441499,1329.4163604891426,557.4046353974076,532.0149338466189
E01003346,8774.827723330523,8959.207841929163,9678.291195782233,9667.442638427734,15705.428072569706,13695.006130493328,11302.384855824737,351.0799842279129,396.71569473930634,462.6769699579298,625.857315742084,2405.3367255542853,1579.6332583190258,835.5977963828142
E01003347,8806.727260158139,9026.22511349565,9637.120708749106,9705.341062474863,13944.672164711148,12657.403500221511,11143.251053642036,330.37689200096963,380.2311275718809,429.2870469740863,530.9141357364626,1352.5784294622792,661.9235320619293,480.34863112632286
E01003348,8847.8530851358,9024.254683831188,9745.72045065094,9708.685854422249,15950.8215411182,13529.392518917448,11267.788576298362,636.3684564707715,735.8935932679406,889.2758711600547,1098.8615842285521,2619.542807079834,1671.1803951613585,1719.2610967359094
E01003349,8837.117432536927,9053.802991784845,9719.252768193133,9889.544247607106,14423.57275374978,12995.71479224874,11410.900572359287,399.71725200257947,457.5088408524636,476.9068608877886,653.7188354110542,1260.5323993360646,577.1832963327176,757.4204926886265
E01003350,8734.887659080752,8906.19503386986,9614.092451427608,9524.692804614786,16240.378590672595,13474.224167528522,11009.72086304624,366.2196999414398,444.77922656371794,601.5205057083168,796.826070316742,2677.883202050422,1480.1560103621846,919.1399262628735
E01003351,8885.194871637763,9052.392844787742,9706.874933101768,9820.129735964749,14785.09843281651,13119.515602833473,11354.10580603753,421.09975938079856,461.64717154964666,522.995645585028,681.6311042330912,1754.6799069608142,731.169355992598,686.7474910215017
E01003352,8804.383617677382,9029.669176979865,9701.032353525818,9772.689114842959,14260.009313259441,12769.705176978176,11202.580214467405,336.42334147840086,362.2394232782474,394.1032211153956,526.8144875445341,1343.2915936272718,748.9585317860349,726.7468022596715
E01003353,8771.431243348758,8986.772119462643,9666.020612506365,9719.94983869924,14700.691938432607,13046.298635543102,11244.209571850643,327.4042067792983,348.8939265624182,364.15023883490846,524.9262922114334,1465.5819498068765,642.2981143610228,622.6286714377484
E01003354,8971.232096663362,9175.863582410333,9886.165469402884,9858.510721424813,15524.641822468977,13312.203318902091,11188.644929735521,810.5404084885622,975.034664597329,1110.8176287984875,1322.5799706390617,2344.0845240268404,1224.1960424560516,817.9857872669788
E01003355,8665.057970414504,8943.553481508416,9685.482832576636,9770.721269388727,13034.778534843164,12248.760867251678,11066.981268486037,300.2590072163087,358.9496078321626,408.489346259211,534.1075567301491,1124.263903790503,703.1935973061527,646.7081402459576
E01003356,9270.65811998316,9625.448861176184,10563.186318124228,10651.008525599169,15426.89782424227,14001.40421293522,12128.461642579688,1128.4570946009424,1345.3884267488727,1524.625375274469,1804.185721209011,2898.595121211252,1881.9997848415792,1824.8737922232488
E01003357,9275.64890242572,9700.296785011486,10645.390242637277,10842.203383824824,14067.432581365874,13432.643883905543,11957.581435949083,1060.2271120590472,1233.9187404164084,1470.549811113561,1676.5529432710596,1711.2910368423911,1972.0092066577806,1683.7164905411632
E01003358,8680.757772822566,9033.711057188866,9861.405652869613,9987.522952610856,12895.097535406974,12259.645778034595,11125.527736739656,438.5020735223055,539.0882036295367,575.6415521691324,692.2445394394268,1107.584769746988,707.8407201872548,630.1446921513997
E01003359,8943.299492261536,9213.053463478771,10006.165874870165,10150.60439616553,13425.66603968259,12588.054014373023,11271.926954369572,807.6005555443558,952.1575886043818,1216.3883936481577,1418.7197633223955,1669.7955754558823,1355.671720886428,1037.2031102517712
E01003360,8589.387996887084,8847.27860437103,9544.176865728132,9581.736858114202,12931.381809396255,11911.226161462577,10737.149326085255,193.60213409418526,245.33954584250696,280.9801520656414,406.3780929169347,934.4697665970148,426.2383576908764,440.54098697923035
E01003361,8663.624598109187,8843.627145486238,9569.250062532625,9590.986672679712,14514.504045945489,12862.419697812064,11126.29412168546,285.35090303026413,312.1308633261459,330.3895741625932,477.6340434678636,1234.2032272380668,491.2425930941398,610.1488678032814
E01003362,8571.586518177539,8676.15179214269,9462.002619486986,9215.131580685402,17567.424944054557,13696.288154851407,10853.540596360248,316.8405323601399,365.67145158675726,463.90744129107014,662.2332984578311,3058.9083273814917,1426.8582800628794,960.0155327921132
E01003363,8668.90316018028,8787.318711152366,9618.47415209063,9362.857487990077,17418.537159670715,13866.397111174323,11047.978274735919,370.8660493943961,434.6637832333912,547.1721821185571,722.4917749984877,3176.607809990495,1348.362855368323,1013.0350650926263
E01003364,8731.412874463776,8923.265605974992,9705.249553773068,9728.857361845878,14793.744193379493,13244.741434686832,11344.000818460894,270.34052851589826,301.6804304179453,323.32526412936704,442.1243011592756,1161.4013582416164,495.1514192385654,523.3419545905112
E01003365,8721.687084880776,8873.294280318687,9700.207632856615,9627.144066325242,16505.806452769222,14003.020947813275,11380.438365858727,299.4125042354178,313.2249739906742,397.9424355311026,531.3508406822874,2732.1581784926834,1719.979278996736,840.1203358502805
E01003366,8767.545129410499,8932.685803964163,9867.156852360391,9643.800144725254,17750.651756017778,14460.650576706223,11414.355241066161,595.7814090268852,701.5931093014691,891.6590821016912,1019.0237154611697,3053.784487197014,1772.043961029646,970.6476131084348
E01003368,8871.380181338129,9078.106092736416,9691.211248895923,9790.091009119773,14243.4839918038,12902.68136219893,11304.07640088073,524.1203761882961,595.8610118364279,502.8254626398774,608.296505139865,1514.9418405546344,797.9627985659271,1148.4358180140794
E01003369,8858.33108013483,9026.313508305957,9632.901539535791,9786.004621373824,12618.00957629847,12364.539493358296,11293.388207350834,222.59908262946036,226.9701938192552,263.5448816825145,334.37364090649595,798.5392592894791,552.2959485203105,493.76405557352916
E01003370,8657.570050814438,8888.664553328685,9593.928498518411,9630.778643126701,13606.683948194941,12292.118158077545,10825.085028724476,310.25665444873545,344.1945351850656,391.4654585720828,521.4111618769364,2155.7534858309464,947.703899806431,655.4616194306496
E01003371,8699.310364878556,8883.504980344565,9521.012498703265,9577.217436944185,13217.226669976828,12196.170994698296,10885.446506141785,219.34191757174594,230.89290236024232,216.10294256023937,321.0894819728926,1074.1496069413158,405.8215404376338,422.84580293045946
E01003372,8720.853668196138,8913.228774458708,9549.481703319167,9676.382204746898,13264.14852033041,12239.147956365316,10898.087028080901,297.85785723919304,318.3114930276888,330.3645718147958,521.5473107343017,1184.4979011603564,666.1224302058732,576.7106652429432
E01003373,9162.361644831277,9486.674333242909,10416.531480333171,10536.176100963941,14822.774415225056,13396.620407146245,11651.233562237601,815.2634357554904,965.2436178570639,1164.718930893527,1459.879987646444,1958.3758896722297,1201.790506008014,1078.3872289004591
E01003374,8672.556243585164,8821.43306192488,9508.538840013998,9379.149293542825,15765.527227953697,12959.499703166986,10787.556007696787,301.3890619409396,329.35653064332064,408.80014439965316,581.1537611313944,2981.739796861379,1317.6872833236414,747.6992951404524
E01003375,8806.378298752179,9032.711323669033,9837.804739742249,9774.3465616056,16902.688968261242,13897.291288482447,11236.757114672435,822.9753967573411,1017.343443093201,1298.9795244421566,1643.9173704997006,2651.653347084832,2039.143318928861,1751.992897040544
E01003376,8685.458856549445,8854.351294953969,9580.262072057541,9553.418371061785,14955.006971790304,12843.417891525705,11001.083224815075,338.08630813170186,376.5985113324378,417.9439115229388,626.0853093767255,2030.178431169492,680.6809988605313,832.9696639634753
E01003377,8889.643908684366,9061.66734368925,9809.077634628451,9733.778637877575,15402.494410970025,13322.043583596993,11302.682727856463,285.07495277126316,317.2393060558722,327.39982663134475,516.8799719168386,2413.0358443685564,933.7468560403428,646.7335783716549
E01003378,9044.44553568677,9314.30007945104,10119.601918699453,10232.5645985085,14495.122369416962,13090.360673787469,11418.262523488655,850.0697399906993,987.6117423008421,1165.73425880301,1374.0287524102444,1755.3768160461107,1064.5885137167602,987.7877485511482
E01003379,8685.275719778545,8892.404786793906,9529.852024706595,9593.959811068513,14064.290725658608,12416.637860976081,10876.708820951366,348.3676425857446,415.6302823821866,481.52093232559434,678.1006058864548,1936.5437968494605,900.9752577316336,840.9298670577219
E01003380,8593.972473505602,8776.646313785497,9514.333960453836,9493.054901631136,14728.55944478219,12792.372477090126,11009.837903513577,294.89355073134556,342.2775130773432,378.9088858282052,505.40752812034236,1840.1633280886215,1162.3672280204405,881.4942443319815
